UF,Tipo Crime,Ano,Mês,Vítimas
Amazonas,Lesão corporal seguida de morte,2017,setembro,1
Amazonas,Lesão corporal seguida de morte,2017,outubro,4
Amazonas,Lesão corporal seguida de morte,2017,novembro,3
Amazonas,Lesão corporal seguida de morte,2017,dezembro,1
Amazonas,Lesão corporal seguida de morte,2018,janeiro,0
Amazonas,Lesão corporal seguida de morte,2018,fevereiro,2
Amazonas,Lesão corporal seguida de morte,2018,março,5
Amazonas,Lesão corporal seguida de morte,2018,abril,3
Amazonas,Lesão corporal seguida de morte,2018,maio,4
Amazonas,Lesão corporal seguida de morte,2018,junho,4
Amazonas,Lesão corporal seguida de morte,2018,julho,1
Amazonas,Lesão corporal seguida de morte,2018,agosto,3
Amazonas,Lesão corporal seguida de morte,2018,setembro,2
Amazonas,Lesão corporal seguida de morte,2018,outubro,1
Amazonas,Lesão corporal seguida de morte,2018,novembro,2
Amazonas,Lesão corporal seguida de morte,2018,dezembro,1
Amazonas,Lesão corporal seguida de morte,2019,janeiro,1
Amazonas,Lesão corporal seguida de morte,2019,fevereiro,2
Amazonas,Lesão corporal seguida de morte,2019,março,2
Amazonas,Lesão corporal seguida de morte,2019,abril,2
Amazonas,Lesão corporal seguida de morte,2019,maio,4
Amazonas,Lesão corporal seguida de morte,2019,junho,2
Amazonas,Lesão corporal seguida de morte,2019,julho,2
Amazonas,Lesão corporal seguida de morte,2019,agosto,2
Amazonas,Lesão corporal seguida de morte,2019,setembro,1
Amazonas,Lesão corporal seguida de morte,2019,outubro,1
Amazonas,Lesão corporal seguida de morte,2019,novembro,2
Amazonas,Lesão corporal seguida de morte,2019,dezembro,2
Amazonas,Lesão corporal seguida de morte,2020,fevereiro,2
Amazonas,Lesão corporal seguida de morte,2020,março,2
Amazonas,Roubo seguido de morte (latrocínio),2015,janeiro,2
Amazonas,Roubo seguido de morte (latrocínio),2015,fevereiro,4
Amazonas,Roubo seguido de morte (latrocínio),2015,março,8
Amazonas,Roubo seguido de morte (latrocínio),2015,abril,4
Amazonas,Roubo seguido de morte (latrocínio),2015,maio,2
Amazonas,Roubo seguido de morte (latrocínio),2015,junho,4
Amazonas,Roubo seguido de morte (latrocínio),2015,julho,6
Amazonas,Roubo seguido de morte (latrocínio),2015,agosto,10
Amazonas,Roubo seguido de morte (latrocínio),2015,setembro,7
Amazonas,Roubo seguido de morte (latrocínio),2015,outubro,7
Amazonas,Roubo seguido de morte (latrocínio),2015,novembro,10
Amazonas,Roubo seguido de morte (latrocínio),2015,dezembro,8
Amazonas,Roubo seguido de morte (latrocínio),2016,janeiro,9
Amazonas,Roubo seguido de morte (latrocínio),2016,fevereiro,5
Amazonas,Roubo seguido de morte (latrocínio),2016,março,5
Amazonas,Roubo seguido de morte (latrocínio),2016,abril,11
Amazonas,Roubo seguido de morte (latrocínio),2016,maio,8
Amazonas,Roubo seguido de morte (latrocínio),2016,junho,9
Amazonas,Roubo seguido de morte (latrocínio),2016,julho,8
Amazonas,Roubo seguido de morte (latrocínio),2016,agosto,4
Amazonas,Roubo seguido de morte (latrocínio),2016,setembro,9
Amazonas,Roubo seguido de morte (latrocínio),2016,outubro,6
Amazonas,Roubo seguido de morte (latrocínio),2016,novembro,11
Amazonas,Roubo seguido de morte (latrocínio),2016,dezembro,7
Amazonas,Roubo seguido de morte (latrocínio),2017,janeiro,4
Amazonas,Roubo seguido de morte (latrocínio),2017,fevereiro,6
Amazonas,Roubo seguido de morte (latrocínio),2017,março,8
Amazonas,Roubo seguido de morte (latrocínio),2017,abril,9
Amazonas,Roubo seguido de morte (latrocínio),2017,maio,11
Amazonas,Roubo seguido de morte (latrocínio),2017,junho,2
Amazonas,Roubo seguido de morte (latrocínio),2017,julho,5
Amazonas,Roubo seguido de morte (latrocínio),2017,agosto,3
Amazonas,Roubo seguido de morte (latrocínio),2017,setembro,4
Amazonas,Roubo seguido de morte (latrocínio),2017,outubro,8
Amazonas,Roubo seguido de morte (latrocínio),2017,novembro,8
Amazonas,Roubo seguido de morte (latrocínio),2017,dezembro,9
Amazonas,Roubo seguido de morte (latrocínio),2018,janeiro,5
Amazonas,Roubo seguido de morte (latrocínio),2018,fevereiro,8
Amazonas,Roubo seguido de morte (latrocínio),2018,março,1
Amazonas,Roubo seguido de morte (latrocínio),2018,abril,4
Amazonas,Roubo seguido de morte (latrocínio),2018,maio,4
Amazonas,Roubo seguido de morte (latrocínio),2018,junho,6
Amazonas,Roubo seguido de morte (latrocínio),2018,julho,8
Amazonas,Roubo seguido de morte (latrocínio),2018,agosto,5
Amazonas,Roubo seguido de morte (latrocínio),2018,setembro,3
Amazonas,Roubo seguido de morte (latrocínio),2018,outubro,5
Amazonas,Roubo seguido de morte (latrocínio),2018,novembro,5
Amazonas,Roubo seguido de morte (latrocínio),2018,dezembro,2
Amazonas,Roubo seguido de morte (latrocínio),2019,janeiro,3
Amazonas,Roubo seguido de morte (latrocínio),2019,fevereiro,5
Amazonas,Roubo seguido de morte (latrocínio),2019,março,6
Amazonas,Roubo seguido de morte (latrocínio),2019,abril,4
Amazonas,Roubo seguido de morte (latrocínio),2019,maio,1
Amazonas,Roubo seguido de morte (latrocínio),2019,junho,6
Amazonas,Roubo seguido de morte (latrocínio),2019,julho,2
Amazonas,Roubo seguido de morte (latrocínio),2019,agosto,4
Amazonas,Roubo seguido de morte (latrocínio),2019,setembro,3
Amazonas,Roubo seguido de morte (latrocínio),2019,outubro,2
Amazonas,Roubo seguido de morte (latrocínio),2019,novembro,6
Amazonas,Roubo seguido de morte (latrocínio),2019,dezembro,4
Amazonas,Roubo seguido de morte (latrocínio),2020,janeiro,3
Amazonas,Roubo seguido de morte (latrocínio),2020,fevereiro,4
Amazonas,Roubo seguido de morte (latrocínio),2020,março,3
Bahia,Homicídio doloso,2015,janeiro,510
Bahia,Homicídio doloso,2015,fevereiro,421
Bahia,Homicídio doloso,2015,março,557
Bahia,Homicídio doloso,2015,abril,513
Bahia,Homicídio doloso,2015,maio,477
Bahia,Homicídio doloso,2015,junho,394
Bahia,Homicídio doloso,2015,julho,480
Bahia,Homicídio doloso,2015,agosto,449
Bahia,Homicídio doloso,2015,setembro,395
Bahia,Homicídio doloso,2015,outubro,500
Bahia,Homicídio doloso,2015,novembro,492
Bahia,Homicídio doloso,2015,dezembro,522
Bahia,Homicídio doloso,2016,janeiro,549
Bahia,Homicídio doloso,2016,fevereiro,542
Bahia,Homicídio doloso,2016,março,540
Bahia,Homicídio doloso,2016,abril,576
Bahia,Homicídio doloso,2016,maio,579
Bahia,Homicídio doloso,2016,junho,482
Bahia,Homicídio doloso,2016,julho,510
Bahia,Homicídio doloso,2016,agosto,526
Bahia,Homicídio doloso,2016,setembro,503
Bahia,Homicídio doloso,2016,outubro,559
Bahia,Homicídio doloso,2016,novembro,542
Bahia,Homicídio doloso,2016,dezembro,569
Bahia,Homicídio doloso,2017,janeiro,636
Bahia,Homicídio doloso,2017,fevereiro,534
Bahia,Homicídio doloso,2017,março,592
Bahia,Homicídio doloso,2017,abril,530
Bahia,Homicídio doloso,2017,maio,501
Bahia,Homicídio doloso,2017,junho,461
Bahia,Homicídio doloso,2017,julho,471
Bahia,Homicídio doloso,2017,agosto,476
Bahia,Homicídio doloso,2017,setembro,459
Bahia,Homicídio doloso,2017,outubro,507
Bahia,Homicídio doloso,2017,novembro,508
Bahia,Homicídio doloso,2017,dezembro,530
Bahia,Homicídio doloso,2018,janeiro,544
Bahia,Homicídio doloso,2018,fevereiro,496
Bahia,Homicídio doloso,2018,março,506
Bahia,Homicídio doloso,2018,abril,455
Bahia,Homicídio doloso,2018,maio,494
Bahia,Homicídio doloso,2018,junho,535
Bahia,Homicídio doloso,2018,julho,447
Bahia,Homicídio doloso,2018,agosto,387
Bahia,Homicídio doloso,2018,setembro,390
Bahia,Homicídio doloso,2018,outubro,446
Bahia,Homicídio doloso,2018,novembro,408
Bahia,Homicídio doloso,2018,dezembro,409
Bahia,Homicídio doloso,2019,janeiro,442
Bahia,Homicídio doloso,2019,fevereiro,400
Bahia,Homicídio doloso,2019,março,435
Bahia,Homicídio doloso,2019,abril,442
Bahia,Homicídio doloso,2019,maio,430
Bahia,Homicídio doloso,2019,junho,396
Bahia,Homicídio doloso,2019,julho,384
Bahia,Homicídio doloso,2019,agosto,392
Bahia,Homicídio doloso,2019,setembro,350
Bahia,Homicídio doloso,2019,outubro,484
Bahia,Homicídio doloso,2019,novembro,414
Bahia,Homicídio doloso,2019,dezembro,436
Bahia,Homicídio doloso,2020,janeiro,461
Bahia,Homicídio doloso,2020,fevereiro,471
Bahia,Homicídio doloso,2020,março,523
Bahia,Lesão corporal seguida de morte,2015,janeiro,9
Bahia,Lesão corporal seguida de morte,2015,fevereiro,6
Bahia,Lesão corporal seguida de morte,2015,março,12
Bahia,Lesão corporal seguida de morte,2015,abril,10
Bahia,Lesão corporal seguida de morte,2015,maio,8
Bahia,Lesão corporal seguida de morte,2015,junho,12
Bahia,Lesão corporal seguida de morte,2015,julho,9
Bahia,Lesão corporal seguida de morte,2015,agosto,7
Bahia,Lesão corporal seguida de morte,2015,setembro,7
Bahia,Lesão corporal seguida de morte,2015,outubro,16
Bahia,Lesão corporal seguida de morte,2015,novembro,15
Bahia,Lesão corporal seguida de morte,2015,dezembro,14
Bahia,Lesão corporal seguida de morte,2016,janeiro,14
Bahia,Lesão corporal seguida de morte,2016,fevereiro,13
Bahia,Lesão corporal seguida de morte,2016,março,9
Bahia,Lesão corporal seguida de morte,2016,abril,10
Bahia,Lesão corporal seguida de morte,2016,maio,10
Bahia,Lesão corporal seguida de morte,2016,junho,7
Bahia,Lesão corporal seguida de morte,2016,julho,10
Bahia,Lesão corporal seguida de morte,2016,agosto,6
Bahia,Lesão corporal seguida de morte,2016,setembro,11
Bahia,Lesão corporal seguida de morte,2016,outubro,14
Bahia,Lesão corporal seguida de morte,2016,novembro,4
Bahia,Lesão corporal seguida de morte,2016,dezembro,7
Bahia,Lesão corporal seguida de morte,2017,janeiro,5
Bahia,Lesão corporal seguida de morte,2017,fevereiro,4
Bahia,Lesão corporal seguida de morte,2017,março,2
Bahia,Lesão corporal seguida de morte,2017,abril,6
Bahia,Lesão corporal seguida de morte,2017,maio,3
Bahia,Lesão corporal seguida de morte,2017,junho,6
Bahia,Lesão corporal seguida de morte,2017,julho,9
Bahia,Lesão corporal seguida de morte,2017,agosto,7
Bahia,Lesão corporal seguida de morte,2017,setembro,4
Bahia,Lesão corporal seguida de morte,2017,outubro,9
Bahia,Lesão corporal seguida de morte,2017,novembro,7
Bahia,Lesão corporal seguida de morte,2017,dezembro,6
Bahia,Lesão corporal seguida de morte,2018,janeiro,6
Bahia,Lesão corporal seguida de morte,2018,fevereiro,4
Bahia,Lesão corporal seguida de morte,2018,março,5
Bahia,Lesão corporal seguida de morte,2018,abril,7
Bahia,Lesão corporal seguida de morte,2018,maio,6
Bahia,Lesão corporal seguida de morte,2018,junho,4
Bahia,Lesão corporal seguida de morte,2018,julho,5
Bahia,Lesão corporal seguida de morte,2018,agosto,2
Bahia,Lesão corporal seguida de morte,2018,setembro,7
Bahia,Lesão corporal seguida de morte,2018,outubro,10
Bahia,Lesão corporal seguida de morte,2018,novembro,3
Bahia,Lesão corporal seguida de morte,2018,dezembro,9
Bahia,Lesão corporal seguida de morte,2019,janeiro,6
Bahia,Lesão corporal seguida de morte,2019,fevereiro,5
Bahia,Lesão corporal seguida de morte,2019,março,4
Bahia,Lesão corporal seguida de morte,2019,abril,10
Bahia,Lesão corporal seguida de morte,2019,maio,3
Bahia,Lesão corporal seguida de morte,2019,junho,5
Bahia,Lesão corporal seguida de morte,2019,julho,2
Bahia,Lesão corporal seguida de morte,2019,agosto,8
Bahia,Lesão corporal seguida de morte,2019,setembro,6
Bahia,Lesão corporal seguida de morte,2019,outubro,8
Bahia,Lesão corporal seguida de morte,2019,novembro,5
Bahia,Lesão corporal seguida de morte,2019,dezembro,5
Bahia,Lesão corporal seguida de morte,2020,janeiro,2
Bahia,Lesão corporal seguida de morte,2020,fevereiro,4
Bahia,Lesão corporal seguida de morte,2020,março,6
Bahia,Roubo seguido de morte (latrocínio),2015,janeiro,17
Bahia,Roubo seguido de morte (latrocínio),2015,fevereiro,20
Bahia,Roubo seguido de morte (latrocínio),2015,março,24
Bahia,Roubo seguido de morte (latrocínio),2015,abril,14
Bahia,Roubo seguido de morte (latrocínio),2015,maio,14
Bahia,Roubo seguido de morte (latrocínio),2015,junho,18
Bahia,Roubo seguido de morte (latrocínio),2015,julho,16
Bahia,Roubo seguido de morte (latrocínio),2015,agosto,16
Bahia,Roubo seguido de morte (latrocínio),2015,setembro,15
Bahia,Roubo seguido de morte (latrocínio),2015,outubro,18
Bahia,Roubo seguido de morte (latrocínio),2015,novembro,18
Bahia,Roubo seguido de morte (latrocínio),2015,dezembro,17
Bahia,Roubo seguido de morte (latrocínio),2016,janeiro,12
Bahia,Roubo seguido de morte (latrocínio),2016,fevereiro,15
Bahia,Roubo seguido de morte (latrocínio),2016,março,22
Bahia,Roubo seguido de morte (latrocínio),2016,abril,23
Bahia,Roubo seguido de morte (latrocínio),2016,maio,23
Bahia,Roubo seguido de morte (latrocínio),2016,junho,17
Bahia,Roubo seguido de morte (latrocínio),2016,julho,22
Bahia,Roubo seguido de morte (latrocínio),2016,agosto,16
Bahia,Roubo seguido de morte (latrocínio),2016,setembro,16
Bahia,Roubo seguido de morte (latrocínio),2016,outubro,18
Bahia,Roubo seguido de morte (latrocínio),2016,novembro,15
Bahia,Roubo seguido de morte (latrocínio),2016,dezembro,12
Bahia,Roubo seguido de morte (latrocínio),2017,janeiro,15
Bahia,Roubo seguido de morte (latrocínio),2017,fevereiro,12
Bahia,Roubo seguido de morte (latrocínio),2017,março,23
Bahia,Roubo seguido de morte (latrocínio),2017,abril,13
Bahia,Roubo seguido de morte (latrocínio),2017,maio,18
Bahia,Roubo seguido de morte (latrocínio),2017,junho,16
Bahia,Roubo seguido de morte (latrocínio),2017,julho,14
Bahia,Roubo seguido de morte (latrocínio),2017,agosto,10
Bahia,Roubo seguido de morte (latrocínio),2017,setembro,21
Bahia,Roubo seguido de morte (latrocínio),2017,outubro,10
Bahia,Roubo seguido de morte (latrocínio),2017,novembro,11
Bahia,Roubo seguido de morte (latrocínio),2017,dezembro,13
Bahia,Roubo seguido de morte (latrocínio),2018,janeiro,10
Bahia,Roubo seguido de morte (latrocínio),2018,fevereiro,6
Bahia,Roubo seguido de morte (latrocínio),2018,março,14
Bahia,Roubo seguido de morte (latrocínio),2018,abril,13
Bahia,Roubo seguido de morte (latrocínio),2018,maio,13
Bahia,Roubo seguido de morte (latrocínio),2018,junho,16
Bahia,Roubo seguido de morte (latrocínio),2018,julho,9
Bahia,Roubo seguido de morte (latrocínio),2018,agosto,15
Bahia,Roubo seguido de morte (latrocínio),2018,setembro,7
Bahia,Roubo seguido de morte (latrocínio),2018,outubro,10
Bahia,Roubo seguido de morte (latrocínio),2018,novembro,10
Bahia,Roubo seguido de morte (latrocínio),2018,dezembro,13
Bahia,Roubo seguido de morte (latrocínio),2019,janeiro,10
Bahia,Roubo seguido de morte (latrocínio),2019,fevereiro,9
Bahia,Roubo seguido de morte (latrocínio),2019,março,12
Bahia,Roubo seguido de morte (latrocínio),2019,abril,12
Bahia,Roubo seguido de morte (latrocínio),2019,maio,14
Bahia,Roubo seguido de morte (latrocínio),2019,junho,11
Bahia,Roubo seguido de morte (latrocínio),2019,julho,11
Bahia,Roubo seguido de morte (latrocínio),2019,agosto,16
Bahia,Roubo seguido de morte (latrocínio),2019,setembro,10
Bahia,Roubo seguido de morte (latrocínio),2019,outubro,9
Bahia,Roubo seguido de morte (latrocínio),2019,novembro,14
Bahia,Roubo seguido de morte (latrocínio),2019,dezembro,12
Bahia,Roubo seguido de morte (latrocínio),2020,janeiro,8
Bahia,Roubo seguido de morte (latrocínio),2020,fevereiro,9
Bahia,Roubo seguido de morte (latrocínio),2020,março,8
Ceará,Homicídio doloso,2015,janeiro,423
Ceará,Homicídio doloso,2015,fevereiro,328
Ceará,Homicídio doloso,2015,março,313
Ceará,Homicídio doloso,2015,abril,315
Ceará,Homicídio doloso,2015,maio,320
Ceará,Homicídio doloso,2015,junho,275
Ceará,Homicídio doloso,2015,julho,252
Ceará,Homicídio doloso,2015,agosto,350
Ceará,Homicídio doloso,2015,setembro,321
Ceará,Homicídio doloso,2015,outubro,328
Ceará,Homicídio doloso,2015,novembro,347
Ceará,Homicídio doloso,2015,dezembro,351
Ceará,Homicídio doloso,2016,janeiro,311
Ceará,Homicídio doloso,2016,fevereiro,285
Ceará,Homicídio doloso,2016,março,307
Ceará,Homicídio doloso,2016,abril,261
Ceará,Homicídio doloso,2016,maio,276
Ceará,Homicídio doloso,2016,junho,234
Ceará,Homicídio doloso,2016,julho,250
Ceará,Homicídio doloso,2016,agosto,281
Ceará,Homicídio doloso,2016,setembro,215
Ceará,Homicídio doloso,2016,outubro,266
Ceará,Homicídio doloso,2016,novembro,286
Ceará,Homicídio doloso,2016,dezembro,312
Ceará,Homicídio doloso,2017,janeiro,334
Ceará,Homicídio doloso,2017,fevereiro,262
Ceará,Homicídio doloso,2017,março,349
Ceará,Homicídio doloso,2017,abril,367
Ceará,Homicídio doloso,2017,maio,458
Ceará,Homicídio doloso,2017,junho,458
Ceará,Homicídio doloso,2017,julho,460
Ceará,Homicídio doloso,2017,agosto,448
Ceará,Homicídio doloso,2017,setembro,451
Ceará,Homicídio doloso,2017,outubro,513
Ceará,Homicídio doloso,2017,novembro,460
Ceará,Homicídio doloso,2017,dezembro,444
Ceará,Homicídio doloso,2018,janeiro,469
Ceará,Homicídio doloso,2018,fevereiro,358
Ceará,Homicídio doloso,2018,março,411
Ceará,Homicídio doloso,2018,abril,361
Ceará,Homicídio doloso,2018,maio,363
Ceará,Homicídio doloso,2018,junho,382
Ceará,Homicídio doloso,2018,julho,374
Ceará,Homicídio doloso,2018,agosto,345
Ceará,Homicídio doloso,2018,setembro,385
Ceará,Homicídio doloso,2018,outubro,358
Ceará,Homicídio doloso,2018,novembro,315
Ceará,Homicídio doloso,2018,dezembro,311
Ceará,Homicídio doloso,2019,janeiro,183
Ceará,Homicídio doloso,2019,fevereiro,156
Ceará,Homicídio doloso,2019,março,184
Ceará,Homicídio doloso,2019,abril,204
Ceará,Homicídio doloso,2019,maio,178
Ceará,Homicídio doloso,2019,junho,160
Ceará,Homicídio doloso,2019,julho,193
Ceará,Homicídio doloso,2019,agosto,182
Ceará,Homicídio doloso,2019,setembro,179
Ceará,Homicídio doloso,2019,outubro,172
Ceará,Homicídio doloso,2019,novembro,199
Ceará,Homicídio doloso,2019,dezembro,199
Ceará,Homicídio doloso,2020,janeiro,256
Ceará,Homicídio doloso,2020,fevereiro,451
Ceará,Homicídio doloso,2020,março,350
Ceará,Lesão corporal seguida de morte,2015,janeiro,2
Ceará,Lesão corporal seguida de morte,2015,fevereiro,2
Ceará,Lesão corporal seguida de morte,2015,março,3
Ceará,Lesão corporal seguida de morte,2015,abril,5
Ceará,Lesão corporal seguida de morte,2015,maio,2
Ceará,Lesão corporal seguida de morte,2015,junho,2
Ceará,Lesão corporal seguida de morte,2015,julho,4
Ceará,Lesão corporal seguida de morte,2015,agosto,2
Ceará,Lesão corporal seguida de morte,2015,setembro,2
Ceará,Lesão corporal seguida de morte,2015,outubro,5
Ceará,Lesão corporal seguida de morte,2015,novembro,1
Ceará,Lesão corporal seguida de morte,2015,dezembro,1
Ceará,Lesão corporal seguida de morte,2016,janeiro,5
Ceará,Lesão corporal seguida de morte,2016,fevereiro,2
Ceará,Lesão corporal seguida de morte,2016,março,5
Ceará,Lesão corporal seguida de morte,2016,abril,3
Ceará,Lesão corporal seguida de morte,2016,maio,2
Ceará,Lesão corporal seguida de morte,2016,junho,3
Ceará,Lesão corporal seguida de morte,2016,julho,3
Ceará,Lesão corporal seguida de morte,2016,agosto,0
Ceará,Lesão corporal seguida de morte,2016,setembro,3
Ceará,Lesão corporal seguida de morte,2016,outubro,6
Ceará,Lesão corporal seguida de morte,2016,novembro,2
Ceará,Lesão corporal seguida de morte,2016,dezembro,1
Ceará,Lesão corporal seguida de morte,2017,janeiro,4
